DATE,ACMY01,ACMY02,ACMY03,ACMY05,ACMY10
1970-01-07,812.4495112,810.3735061,807.5659147,789.3480222,733.6641603
1970-01-08,808.9420863999999,805.0921849,801.0988877000001,784.4634876,738.6909115
1970-01-09,796.6329862,796.7730942000001,795.7751801,779.5217506,724.8096441
1970-01-12,790.870644,794.9836905,796.6600406,780.2595331,716.1684852
1970-01-13,786.4396735,792.1713010000001,794.9789896000001,779.0960097,713.1698654
1970-01-14,785.4204507000001,797.6675507,803.9006872,785.3357732000001,699.5337569000001
1970-01-15,789.5544385,799.7436832,804.7961025999999,786.2871609,704.2470145
1970-01-16,785.8907138000001,792.5124850999999,795.3067652,776.3507932,699.8402635
1970-01-19,779.4739932,787.4727638,791.3457785,773.6524605999999,698.1262302
1970-01-20,782.820704,792.0484874,796.8164841,779.7968649000001,703.7503587
1970-01-21,785.5983742000001,793.0391269,796.5195722999999,778.4897399,703.0004719
1970-01-22,790.4733324,794.8180661,796.3895367,778.4861654,709.4788804
1970-01-23,796.0442616,799.2448898,800.0815134,782.1581927000001,715.4325134999999
1970-01-26,797.8150612000001,801.9679277,803.4917413000001,785.9499314,718.3210156
1970-01-27,799.6127114,803.5839351,804.8732259,786.6288996,717.2945440000001
1970-01-28,801.1969911,805.0999987999999,806.4918564,789.0963891,722.3912505000001
1970-01-29,801.2481827,806.0879608,809.0666873,798.0485039,748.6892305
1970-01-30,800.1067274000001,802.5905891000001,804.1525216,795.8006631,760.9530316
1970-02-02,789.2030285,790.0549441,790.5138382,785.8049221,768.4474754
1970-02-03,776.3494779,780.5854335,784.0382568,783.0565810999999,768.7728301
1970-02-04,778.4303076,783.5332999,787.633916,785.7747443,765.9113202000001
1970-02-05,779.6871631,784.8880849000001,789.0605747999999,787.1267378,766.7303462
1970-02-06,766.9299402,776.5013659,784.0655647,783.2172636,755.0068901000001
1970-02-09,756.355784,768.4351730999999,777.8103946,777.2918589,744.1653517
1970-02-10,753.6784456,773.5798399,787.2442414,782.4428047,720.5456208
1970-02-11,752.417155,771.7527587000001,785.1570492999999,780.7729669,721.1180784
1970-02-13,737.2701858,754.450253,766.4735072,761.9992118,706.4748996
1970-02-16,732.2230382,749.3051531,761.1436087999999,756.102345,699.2464946
1970-02-17,728.6927071,742.3176628,752.0018645,747.0895270999999,697.5546571
1970-02-18,720.0917739,737.7037274,749.5527805,743.1526691,681.7102014
1970-02-19,716.3894263000001,735.1763413,746.5755057,737.9025589,671.4094235
1970-02-20,721.8542732999999,740.8148936,749.6077709,738.7798576,677.2590326999999
1970-02-24,720.6234373,742.0955986,753.1832817,742.9021903,674.8709705
1970-02-25,703.6254332000001,725.2566032,738.3002248,730.8730489000001,664.1491155
1970-02-26,685.6750097,709.0605779,724.4661271,720.2185498,655.8113500000001
1970-02-27,684.6806066,705.7232486,717.6661258,714.4908817,668.7401334
1970-03-02,689.4478792,712.2487993,723.5674452999999,719.9033749,677.3611791000001
1970-03-03,691.505998,712.8440344,722.3443023,718.9005283,684.5744857999999
1970-03-04,687.9342676,704.4343512,711.9053455000001,709.6549907,684.5203601
1970-03-05,682.3317551,695.7290734,702.8942399,702.7777169,683.7919973
1970-03-06,677.8493464000001,687.6099994,693.6607869999999,691.6572540999999,666.9819461000001
1970-03-09,677.8259505,689.8232533,695.0773506,691.1636515,665.7119195
1970-03-10,678.1631401000001,690.0694552,693.1004011,688.2379000000001,670.0904409999999
1970-03-11,685.1180741000001,698.26779,702.5584497,697.8953442,675.6460303
1970-03-12,689.9577673,702.6491222999999,707.540445,703.6603004,680.8851308000001
1970-03-13,694.6630053,709.626634,718.1457631,715.4661789,681.7692518
1970-03-16,689.9735549,703.6587727,714.3296396000001,715.6808214,685.1330671999999
1970-03-17,694.6426218,714.0010933,728.7906038,732.3924987,696.2682444000001
1970-03-18,693.5320108,707.4906411,718.7606116000001,723.0843608,701.1307811
1970-03-19,677.7542923000001,689.6495133,699.3877382,703.2830956,685.0325469999999
1970-03-20,676.2784066,691.2489807,702.7178412,703.7681351,669.5822064
1970-03-23,664.2482146,684.6491334000001,699.6314356,701.0828256,657.0749856
1970-03-24,656.7537093000001,677.8012301,687.8069874,691.0520311,679.2941992
1970-03-25,649.7832054,669.2617149,679.5521323,686.9157512,687.6059038
1970-03-26,659.5958166,677.7099341,689.29126,695.7648655,685.1587781000001
1970-03-30,674.1455248,693.5449324,701.9536376,705.2012658,699.471848
1970-03-31,671.0161675,691.9834178,703.2479935,708.3324022,697.1967963
1970-04-01,663.9905028000001,684.3264565000001,695.4605758,700.9215377,691.1687313
1970-04-02,661.9231168,688.6484015,701.3482689,706.8643553,696.6679205
1970-04-03,663.1565819,692.0035326,707.7301161,714.5336111,696.5978957
1970-04-06,664.6152747,695.8687421,713.8335156,721.0765151,696.3922917
1970-04-07,664.9726787,695.0217779,710.5763811,718.2496244,705.7911196
1970-04-08,662.745045,692.5441572999999,705.9454188,713.3492100999999,710.2042056
1970-04-09,660.397623,690.1814274000001,703.991431,712.8145114,713.0010147
1970-04-10,656.3752384,690.6379535,705.8268659,713.6290818,708.1154275
1970-04-13,656.3567419,693.9919265000001,712.9069658999999,721.3107112,703.435075
1970-04-14,661.1212433000001,695.9637358,714.2447723,721.8071262,700.7726567999999
1970-04-15,667.1315338,703.3151927,720.9661702,727.5908267,707.6001205
1970-04-16,673.6485741,707.9639285,730.7737759,737.1622478,688.5831751999999
1970-04-17,674.8501272000001,708.99619,732.6029156999999,738.0283665000001,681.6397276
1970-04-20,676.3662889,709.7706133,733.078278,739.3982665,687.0525093
1970-04-21,682.3702510999999,715.7711927,739.0701564999999,745.3038312,692.6588571
1970-04-22,689.1142980999999,721.5019274,745.3400322,754.8569130999999,710.8274987
1970-04-23,700.5728965000001,723.8109548,742.4443991,753.9008696,732.7978310999999
1970-04-24,731.9040476,745.2531504000001,756.4785718,764.3234600000001,755.1874977
1970-04-27,737.3387842,749.6966739000001,760.1472174,767.7595278,760.4707589
1970-04-28,733.8084701,749.0393273999999,761.6229912,769.3367902,755.0607431999999
1970-04-29,729.9380457,750.6465906,759.8546144000001,766.9858204,773.1883223
1970-04-30,745.1904940000001,768.7321801,776.8595517,778.7518841,773.6693116
1970-05-01,750.4648402,771.0149174,779.098428,781.1281832,773.5198029000001
1970-05-04,758.327132,774.8782313,785.5626698,787.2687891,761.1016154
1970-05-05,751.9031583000001,770.2803682,782.5023236,785.1792039000001,757.1123659
1970-05-06,741.8606243,763.6772543000001,779.5075383000001,783.8529651,748.0515769
1970-05-07,736.8026623000001,759.9239004,768.779535,774.7400557999999,780.6797634999999
1970-05-08,741.0651165,761.1649462,766.7629483,768.9296762,772.9217841999999
1970-05-11,753.0549618,774.8873222,778.6060711,776.7915919,776.9821706
1970-05-12,754.8841623000001,774.8984815,778.0198467,776.110942,776.8061279
1970-05-13,753.017162,775.4264512999999,779.2286561,777.3362142999999,777.447405
1970-05-14,753.3414538,776.5752824,780.8516356,779.9325486,782.0576725
1970-05-15,752.9972301,777.70489,780.1386958,774.8870273,771.5335147000001
1970-05-18,749.3500766999999,776.1569103,779.558958,773.5322594,765.0812093
1970-05-19,748.6553466,774.2089808000001,777.5565557,772.1241229,764.8081369
1970-05-20,749.4979651,777.7229371999999,781.6911265,777.1383192,772.8515787
1970-05-21,751.8595472000001,781.2539322,784.9341358,778.7181867,770.934036
1970-05-22,759.6698759999999,787.7414184,790.2657815,781.5933556,768.8576208
1970-05-25,774.3911770000001,800.2756325,801.1131580000001,788.0652263,764.828235
1970-05-26,770.4016788,796.502143,798.5897024999999,785.487056,756.2353985999999
1970-05-27,758.324116,781.5044366999999,782.4340677,772.1662659,755.9835454
1970-05-28,750.8909064,774.8194105,777.0428346,767.7668289999999,749.8772785
1970-05-29,749.7699713000001,772.8046727,773.8395874,763.8058364,747.8500399
1970-06-01,739.9075865,761.3342481,762.2814413000001,754.5982101,746.0412253000001
1970-06-02,741.3167534,763.6985699,764.4121756999999,756.0082522,746.8904570000001
1970-06-03,740.5921178,764.4143371,764.8125578,755.6616276,746.7603117
1970-06-04,740.8380737,764.8187777,766.0839540999999,758.3329805,750.6573734
1970-06-05,744.6459719,772.6216386,777.0712545,772.3362050000001,764.9190378000001
1970-06-08,741.4792236000001,768.6575872999999,773.0199242,769.4458556,765.8356996
1970-06-09,740.453001,766.2208406000001,770.4939222,766.9870502,762.6059992
1970-06-10,738.3158463,764.2072858,768.7469089,765.7541061,762.1318683000001
1970-06-11,742.5547579,767.3934613,772.3775408,770.9180743000001,769.7038109
1970-06-12,745.1639106,772.996384,781.6870502,781.409943,770.0869079
1970-06-15,746.0446306,774.2067784999999,782.3341,781.2276779,769.8863442
1970-06-16,744.0601947,769.2454957,775.1701686,772.8717798,764.5291013
1970-06-17,744.2497688999999,771.9816024,780.4049716,779.7629865,768.2638361
1970-06-18,742.1650821000001,772.1770759,781.2211632000001,779.5871186,763.8122737
1970-06-19,743.2294743,772.5075994,781.7446552,779.0172761,757.3795787
1970-06-22,736.6523437,767.1843634,776.0528813,773.3714594,755.0903932
1970-06-23,730.3775239,763.1958887999999,771.9212641,769.8361596999999,756.9691102
1970-06-24,731.7004299,764.4196661,772.855014,769.8178021,754.6835321
1970-06-25,726.2858957999999,758.9631817,769.0305002,768.2889554,753.7990378
1970-06-26,724.7661919,759.5989228999999,770.2494025,769.5710594000001,754.8152269
1970-06-29,723.9358288,758.188899,768.0316194000001,766.2061069,750.4493487000001
1970-06-30,719.4244701,753.2295897,762.7286959,762.8243388999999,755.4367824999999
1970-07-01,715.2851426999999,747.2746475,755.0133008,755.6924667999999,756.7987029
1970-07-02,708.6684593,738.4440316,746.3280386,748.4677361,751.8842548
1970-07-06,710.3112385000001,738.7883651,744.9333851,744.7356793,746.3929969999999
1970-07-07,710.2853157000001,738.8165438999999,746.5423865,748.3854486,750.2677087000001
1970-07-08,710.8296306,739.9083724999999,748.1130929,750.4034893,752.260884
1970-07-09,707.4344685,738.2641639,748.045602,751.0628362,750.0377692
1970-07-10,702.7410146,736.2718356,747.7604148,751.7811296,749.1883431
1970-07-13,698.9366797,734.2683736,746.1916378999999,750.4900313,748.7620088
1970-07-14,694.1565252,730.9565343,743.6195126,748.0760662,744.9573642
1970-07-15,692.6780940000001,727.5525296999999,739.6443836000001,743.7150855,739.8570271
1970-07-16,688.6280833,722.3016643,733.6620476,738.1206075,737.9393615
1970-07-17,691.9781965000001,727.0574456,738.7739778,742.4492544,739.1417815
1970-07-20,695.9617539,733.0481174,745.074782,747.8995983,742.0635369
1970-07-21,694.1281364,732.4448047999999,744.4844428,747.5401011,743.8087934
1970-07-22,693.1373369,731.0455679,742.1038716,744.54957,742.7945581
1970-07-23,685.250466,720.3573977,731.0729863,734.9928679,737.3402805999999
1970-07-24,691.364991,727.0144775,737.6286582,741.1516472,743.0717457000001
1970-07-27,693.7640826,731.0575882,742.0908966,745.2799546,745.7234479
1970-07-28,696.6006041,734.5902788,745.46714,748.2469451,748.6358369999999
1970-07-29,696.8075173,733.8897194,744.560241,747.5296762,748.6342721999999
1970-07-30,694.3859610999999,731.7027872,742.6990225,744.8192098,741.5405551
1970-07-31,690.1987319,727.824149,740.6125892,744.65048,740.2551325000001
1970-08-03,690.1345391000001,727.6356308000001,742.3082353,747.2264441,736.8481763
1970-08-04,690.9215075999999,727.99829,743.2129137999999,748.4631202,736.2170954
1970-08-05,695.8544788,731.2998133,744.3920388,748.0100769,738.2132421
1970-08-06,695.3605233000001,728.9287534,742.3720939,748.394527,743.8854239
1970-08-07,699.5195834,731.8567353999999,744.4867448,749.7020118,744.7817759000001
1970-08-10,702.7388416,736.3337517,749.380203,754.3509025999999,747.8403623
1970-08-11,702.2657286,734.8555468,747.6949966000001,752.6944152000001,746.2117312
1970-08-12,701.5442658999999,732.6943488000001,745.2273210000001,750.6505016,745.6941876
1970-08-13,699.7055697000001,731.2195738,742.8455644999999,748.9821637,751.4519786
1970-08-14,700.6913116,732.4126483,745.080938,752.3067983999999,754.058764
1970-08-17,699.7057725000001,731.8730929,745.9635256,755.4410639,759.219248
1970-08-18,691.7232730000001,723.4560752,740.5993133,753.6373264,755.4402623
1970-08-19,683.3019334,714.2031767999999,733.2592679,748.6817635,749.1518616999999
1970-08-20,679.3953372999999,710.9504326,730.4289805,746.2837020000001,747.0339177999999
1970-08-21,668.4919075,704.2052735999999,726.9066995000001,744.1013977,738.6114666
1970-08-24,653.4454314000001,694.2037157,717.474688,734.9012695,733.1123112
1970-08-25,655.5608153,695.767014,717.3471289,733.2203361,733.2865512
1970-08-26,658.2291466,697.8137602,718.2973017,732.9270689,733.0050233
1970-08-27,666.8403093000001,704.2639564,723.3307970000001,737.8174888,741.9266427
1970-08-28,671.7684686,708.5117133,724.7835794,735.6587827000001,739.0741144
1970-08-31,674.9464824,709.0308313,724.8169239,735.8138167,739.1717384
1970-09-01,673.7543964,706.9910269000001,723.0993114,734.7887859,738.26233
1970-09-02,671.8219399,704.8102174,721.2755384000001,733.4337623,736.6595272
1970-09-03,672.7495867,704.2720463,720.3314974,732.6711146,736.9658766
1970-09-04,671.3870061,702.2305714,716.6146143999999,727.9238846000001,735.7525957
1970-09-08,673.6211596999999,703.9724002,718.9227402,730.9281906,738.1002577
1970-09-09,677.4887015,707.7479157,722.4250784999999,734.4611032,742.9571519
1970-09-10,678.8437313000001,705.6170902,720.0327253,733.1229769,743.0894112999999
1970-09-11,676.4348624,702.2929151999999,716.578578,730.1680814,741.648318
1970-09-14,672.4621009,698.6942404,713.2584611999999,727.1809006999999,738.9677803999999
1970-09-15,670.5002309,696.1707809,711.113394,725.9983539,738.9583936
1970-09-16,662.1617393,686.2094376,702.3417238999999,720.6712601,739.0340701
1970-09-17,655.1100169,678.2596296,694.3185306,713.1882471,732.9780297
1970-09-18,656.1810024,679.8604936,695.5522509,713.150124,730.5229552000001
1970-09-21,654.2639953,675.9552665,691.6705647,711.0243699,732.7305905000001
1970-09-22,647.8469512,674.8847920000001,691.0837265,707.6601194,722.3777779
1970-09-23,631.7513816,659.9219435,678.6694453,699.8658359,720.7789625
1970-09-24,638.8447242,666.225893,683.8929267,703.2634452,721.7139343
1970-09-25,642.3552576999999,668.4870762,685.5500558,704.4525179,722.7276693
1970-09-28,650.7895717,676.9903113,693.1085232,709.9908572,725.3396104
1970-09-29,649.0013669,676.1291501,692.2362578999999,708.5875503,723.001849
1970-09-30,646.3831395999999,674.0647984999999,690.8606048,708.2588591,723.8564879
1970-10-01,646.9448069,676.1517656999999,692.7290585,708.9341479999999,722.7601657
