Date,GCF,Survey,diff
2018-06-18,1.939,1.85,8.899999999999997
2018-06-15,1.996,1.87,12.599999999999989
2018-06-14,1.955,1.87,8.499999999999996
2018-06-13,1.743,1.68,6.300000000000017
2018-06-12,1.762,1.65,11.20000000000001
2018-06-11,1.739,1.66,7.900000000000018
2018-06-08,1.755,1.67,8.499999999999996
2018-06-07,1.766,1.69,7.600000000000007
2018-06-06,1.781,1.7000000000000002,8.099999999999973
2018-06-05,1.796,1.72,7.600000000000007
2018-06-04,1.841,1.76,8.099999999999996
2018-06-01,1.884,1.77,11.399999999999988
2018-05-31,1.985,1.78,20.500000000000007
2018-05-30,1.801,1.7000000000000002,10.099999999999977
2018-05-29,1.794,1.7000000000000002,9.399999999999986
2018-05-25,1.795,1.7000000000000002,9.499999999999975
2018-05-24,1.791,1.71,8.099999999999996
2018-05-23,1.714,1.63,8.400000000000007
2018-05-22,1.67,1.63,4.0000000000000036
2018-05-21,1.715,1.66,5.500000000000016
2018-05-18,1.762,1.69,7.200000000000006
2018-05-17,1.8,1.71,9.000000000000007
2018-05-16,1.789,1.7000000000000002,8.899999999999974
2018-05-15,1.837,1.73,10.7
2018-05-14,1.794,1.7000000000000002,9.399999999999986
2018-05-11,1.8,1.7000000000000002,9.999999999999986
2018-05-10,1.793,1.69,10.299999999999997
2018-05-09,1.771,1.68,9.099999999999998
2018-05-08,1.778,1.68,9.800000000000008
2018-05-07,1.766,1.67,9.600000000000009
2018-05-04,1.767,1.68,8.699999999999996
2018-05-03,1.777,1.7000000000000002,7.6999999999999735
2018-05-02,1.789,1.7000000000000002,8.899999999999974
2018-05-01,1.808,1.7000000000000002,10.799999999999986
2018-04-30,1.827,1.72,10.7
2018-04-27,1.772,1.68,9.200000000000008
2018-04-26,1.776,1.67,10.600000000000009
2018-04-25,1.756,1.67,8.600000000000009
2018-04-24,1.755,1.68,7.499999999999996
2018-04-23,1.742,1.67,7.200000000000006
2018-04-20,1.759,1.67,8.899999999999997
2018-04-19,1.777,1.67,10.7
2018-04-18,1.804,1.69,11.40000000000001
2018-04-17,1.829,1.7000000000000002,12.899999999999977
2018-04-16,1.836,1.7000000000000002,13.59999999999999
2018-04-13,1.796,1.68,11.60000000000001
2018-04-12,1.786,1.68,10.600000000000009
2018-04-11,1.823,1.7000000000000002,12.299999999999978
2018-04-10,1.825,1.7000000000000002,12.499999999999979
2018-04-09,1.834,1.7000000000000002,13.39999999999999
2018-04-06,1.819,1.7000000000000002,11.899999999999977
2018-04-05,1.83,1.7000000000000002,12.99999999999999
2018-04-04,1.795,1.7000000000000002,9.499999999999975
2018-04-03,1.93,1.81,11.99999999999999
2018-04-02,1.95,1.77,17.999999999999993
